MP_15260_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;-;no peaks found;E2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MP_15275_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;++;Staphylococcus capitis;72758;6e8c1752-3615-4167-bbc4-e2101bd745ec;2.243;++;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;2.202;++;Staphylococcus capitis;72758;cfe9f50c-c0f7-462e-b828-25b7156cf9e5;2.056;+;Staphylococcus capitis;74703;98f4ade2-6a6d-4696-946e-2bc0331c0c6a;1.933;+;Staphylococcus capitis;72758;7ff5c2d5-93f0-4f1b-b1e3-edc061f22e96;1.804;-;not reliable identification;E1;ae10ca58-4de5-4877-a03e-675f6b6826df;1.679;-;not reliable identification;E1;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.506;-;not reliable identification;E1;617a72b8-eefb-4c85-a9f1-e010ae7eeced;1.493;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.378;-;not reliable identification;E1;53f928f1-3e04-4514-9a55-275cd17cd83b;1.377
MP_15276_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;++;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;2.108;++;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;2.081;++;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;2.051;+;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.993;+;Staphylococcus warneri;1292;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.98;-;not reliable identification;E1;c98e7b49-3671-46fa-b899-9b5482a17e0f;1.672;-;not reliable identification;E1;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.655;-;not reliable identification;E1;2369ba61-67d2-4b60-b553-f8392ced9fbb;1.568;-;not reliable identification;E1;c57e9940-b0d6-4b87-b577-ca47678f1780;1.567;-;not reliable identification;E1;5dd4fec7-cb0e-4c9d-b913-b9b76e5301ce;1.535
MP_15277_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.266;++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.174;++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.164;++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;14.febr;++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.122;++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.122;++;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;2.063;++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.031;+;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;1.949;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.825
MP_15278_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;+;Corynebacterium tuberculostearicum;38304;679f39d7-c7f7-48dd-9921-a0b21e5cf86e;1.998;+;Corynebacterium tuberculostearicum;38304;4ce8c582-09f6-420d-98d1-7e37b3560ebc;1.891;+;Corynebacterium tuberculostearicum;38304;9bc4b60a-af5f-40a6-97de-a180ba336cff;1.836;+;Corynebacterium tuberculostearicum;38304;6c73cb01-9b07-45f7-b882-76d9d483f0a6;1.813;-;not reliable identification;E1;8e4456cc-da26-4e3f-9e34-116edce440ce;1.589;-;not reliable identification;E1;ebeb5ea4-bb4d-4a1c-8b9d-109d705414ff;1.552;-;not reliable identification;E1;3607ccaf-58ea-47e8-9160-b0aaf5b4fbd5;1.506;-;not reliable identification;E1;c6f43acb-c1f8-46cd-aab1-89caff31c4a3;1.481;-;not reliable identification;E1;be6785c3-69ed-4b66-b78c-ad407480b745;1.423;-;not reliable identification;E1;004a0360-704c-42af-aafc-cff96095360b;1.371
MP_15279_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;++;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;2.165;++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.123;++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.121;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.97;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;09.jan;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.898;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.86;+;Staphylococcus epidermidis;1282;2f7eae59-d395-4226-8734-f0f113d9abe9;1.751;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.726;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.59
MP_15280_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-05;++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.268;++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.142;++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.032;++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.016;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.804;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.742;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.721;-;not reliable identification;E1;361808e4-83a8-45a7-9482-a3ab48717b0a;1.637;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.38;-;not reliable identification;E1;5aa41eec-633b-417e-8225-92891693d038;1.358
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
