MP_15293_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;+++;Paenibacillus thiaminolyticus;49283;7de5fa8c-bcf5-4398-b8d9-9ca222b6b5a9;2.313;+;Paenibacillus thiaminolyticus;49283;2f913a7d-05f1-48f0-b04d-15b5e9634327;1.776;+;Paenibacillus thiaminolyticus;49283;a5aaec70-a70a-4405-83ee-c4535ff92815;1.71;-;not reliable identification;E1;cb30245e-84d7-4803-a9f2-f3ea59762afa;1.519;-;not reliable identification;E1;e6180b9d-48c8-4743-a511-986e6d470e7c;1.464;-;not reliable identification;E1;d751d1b5-5932-4bc5-8c99-a8e0fbd099c1;1.338;-;not reliable identification;E1;5ed03a96-e6d8-431a-9d7f-bb2ce92df2db;1.265;-;not reliable identification;E1;27063a62-846a-46a5-8036-5ff1a3e57a7c;1.261;-;not reliable identification;E1;be827ad5-8cce-427c-aacf-8ea8bab1581b;1.236;-;not reliable identification;E1;b32b469a-da9c-4c6b-813b-4173114887cb;1.235
MP_15294_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.031;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.887;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.869;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.86;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.811;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.749;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.735;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.65;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.475;-;not reliable identification;E1;6bfdfee7-a2d2-43e9-bad6-a5bf9f4790b9;1.394
MP_15295_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;+++;Herbaspirillum huttiense;86172;7e28bdca-afaa-4744-b3e1-efdecea5f75a;2.382;++;Herbaspirillum aquaticum;963;abf88f18-20f8-47da-81bd-38151985f539;2.117;+;Herbaspirillum huttiense;86172;421dd3e7-8e64-4652-8603-a97a70c3b96f;1.913;+;Herbaspirillum huttiense;86172;8504f1b4-458f-4e9a-9925-3511957a3f44;1.793;-;not reliable identification;E1;e1405691-68e7-452c-82df-5537ecf8efcc;1.558;-;not reliable identification;E1;37fd605c-bc23-42d1-a503-fb7743547a4e;1.552;-;not reliable identification;E1;efee5572-23de-4719-8da5-f41320d1da33;1.43;-;not reliable identification;E1;1e3b4ec5-11c0-45ad-98f1-d1e604dac938;1.411;-;not reliable identification;E1;532d0f87-0cbf-49fe-9abb-63a44ed0126a;1.281;-;not reliable identification;E1;ee2c1557-af9d-4173-9243-2ed071d229ee;1.276
MP_15296_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;++;Paenibacillus illinoisensis;59845;96a8a233-2d07-490e-ba9f-4131f8e3f1ad;2.115;++;Paenibacillus illinoisensis;59845;93074149-f3ea-490d-863e-8cc1e136c0ac;2.086;+;Paenibacillus xylanilyticus;248903;a0eaf882-7642-403b-b300-33ac162dc28d;1.843;+;Paenibacillus pabuli;1472;30f85155-6e4b-45ee-a86f-e687b19f883d;1.731;-;not reliable identification;E1;e677fd22-2840-4c83-91a2-8d2b608b7a54;1.532;-;not reliable identification;E1;5ed03a96-e6d8-431a-9d7f-bb2ce92df2db;05.jan;-;not reliable identification;E1;fb69c4cb-b609-4094-9404-4b8358892c43;1.424;-;not reliable identification;E1;3a2cec9d-bff0-4723-99cb-90728c0b68fd;1.354;-;not reliable identification;E1;06756379-2a87-405e-bd01-612b5e37f97c;1.353;-;not reliable identification;E1;da9aaf11-9430-4a40-9cc6-3b439c2b651e;1.348
MP_15297_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;++;Burkholderia cepacia;292;7c25ebd3-36cb-4f32-add6-079c3f612f39;2.266;++;Burkholderia lata;87882;a8282220-3683-433a-95aa-4da216999236;2.098;++;Burkholderia cepacia;292;06a0bb6c-18a3-44ca-978f-cd77841d9df0;2.075;++;Burkholderia cepacia;292;2c0a58c1-792f-4283-b74b-ecceba2706c0;2.069;++;Burkholderia cepacia;292;45cb6b53-6f93-46e4-90b6-11a9fab1a2c0;2.031;++;Burkholderia cepacia;292;c9aea63a-bb86-4807-aec8-2dcf08010b0b;2.001;+;Burkholderia cenocepacia;95486;389afa9a-55e0-4aac-b32c-2cc5eda60e28;1.985;+;Burkholderia cenocepacia;95486;c84eb81e-cc3a-4cb8-8234-b834a1ca0df6;1.94;+;Burkholderia cepacia_Group;292;d60e7ee1-64f3-433e-9971-17be7d9c21bd;1.923;+;Burkholderia cepacia;292;977b4f02-0a11-4afc-9860-7b8418aeeaef;1.917
MP_15298_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-06;++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.188;++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.185;++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.138;++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.116;++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.066;++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.066;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.991;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.889;+;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.791;-;not reliable identification;E1;4319c037-c822-48f9-a9df-88300639661c;1.53
MP_15299_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;++;Staphylococcus haemolyticus;1283;47e7c312-231a-4f79-a192-9dccad334d7c;2.087;+;Staphylococcus haemolyticus;1283;451d1f50-5b99-4280-b8cb-cff5f725a5d8;1.864;+;Staphylococcus haemolyticus;1283;5e0d2b36-f285-4c37-b3f8-8a957c1b54b5;1.751;+;Staphylococcus haemolyticus;1283;4e977d76-2fa4-4a91-842d-dfb21e083370;1.738;-;not reliable identification;E1;bb1d3135-1a65-486b-8740-a5704725bf02;1.658;-;not reliable identification;E1;e4efd75f-bbb0-4c0f-89d2-9e180310609d;1.647;-;not reliable identification;E1;c36e44ee-514d-4ba3-a77a-244e0e01929f;1.623;-;not reliable identification;E1;61b34193-e250-4efa-9fc9-2057aa633e28;1.61;-;not reliable identification;E1;53f928f1-3e04-4514-9a55-275cd17cd83b;1.607;-;not reliable identification;E1;37ccdc3b-c7e7-45a7-b72b-ac41b603edf0;1.588
MP_15300_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;+;Methylobacterium radiotolerans;31998;06e63ccf-5314-44a2-a4a2-20c6959e8462;1.981;-;not reliable identification;E1;a8b6446f-c9d5-4dde-ab26-6d1cbd44cb0c;1.484;-;not reliable identification;E1;4511f11c-c364-45b3-9204-dcf71ed02ba2;1.288;-;not reliable identification;E1;c6968069-f89f-4fb6-a4e4-7b1378afed58;1.265;-;not reliable identification;E1;b73333c2-2893-4d8e-b7ed-26b1a699bf1e;1.256;-;not reliable identification;E1;70509673-7188-4bbe-99cc-208759254e5b;1.228;-;not reliable identification;E1;f4faef7d-8ab5-4e82-8d77-7672ed15f050;1.223;-;not reliable identification;E1;9a917278-1c2b-4e4e-9874-63d683ed0854;21.jan;-;not reliable identification;E1;71dfad22-371a-457e-a7cc-46c500348622;1.205;-;not reliable identification;E1;50ed4039-68da-405d-9bb0-7ffb264da99d;1.204
MP_15301_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;+;Staphylococcus haemolyticus;1283;47e7c312-231a-4f79-a192-9dccad334d7c;1.951;+;Staphylococcus haemolyticus;1283;61b34193-e250-4efa-9fc9-2057aa633e28;1.764;-;not reliable identification;E1;5e0d2b36-f285-4c37-b3f8-8a957c1b54b5;1.679;-;not reliable identification;E1;c36e44ee-514d-4ba3-a77a-244e0e01929f;1.654;-;not reliable identification;E1;bb1d3135-1a65-486b-8740-a5704725bf02;1.645;-;not reliable identification;E1;451d1f50-5b99-4280-b8cb-cff5f725a5d8;1.592;-;not reliable identification;E1;e4efd75f-bbb0-4c0f-89d2-9e180310609d;1.563;-;not reliable identification;E1;4e977d76-2fa4-4a91-842d-dfb21e083370;1.536;-;not reliable identification;E1;37f3ad54-a305-4c0d-a883-fd1492bfdf2d;1.52;-;not reliable identification;E1;53f928f1-3e04-4514-9a55-275cd17cd83b;1.495
MP_15302_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;++;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;2.049;+;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.964;+;Staphylococcus warneri;1292;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.914;+;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;1.903;+;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;1.854;+;Staphylococcus warneri;1292;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.711;-;not reliable identification;E1;5dd4fec7-cb0e-4c9d-b913-b9b76e5301ce;1.611;-;not reliable identification;E1;c98e7b49-3671-46fa-b899-9b5482a17e0f;1.485;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.485;-;not reliable identification;E1;c57e9940-b0d6-4b87-b577-ca47678f1780;1.474
MP_15303_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;-;not reliable identification;E1;e78cf71e-11fb-466b-bb19-08bee204ab25;1.369;-;not reliable identification;E1;4d213bfc-bc56-426c-a693-c34e9ca03727;1.351;-;not reliable identification;E1;8a3c581c-36a8-459c-8a12-50a1898ed407;1.283;-;not reliable identification;E1;09ac655b-3f11-42cd-9cd3-5e599807ad39;1.282;-;not reliable identification;E1;173b4876-2075-4d33-b197-8fc7f52e26c0;1.276;-;not reliable identification;E1;98afbfff-c108-4318-85e6-ab2221b0e073;1.272;-;not reliable identification;E1;721ce60b-7a44-4416-be1a-e5979e4594a9;1.234;-;not reliable identification;E1;687e9f4b-2bba-406e-b089-14db8183ff00;1.232;-;not reliable identification;E1;a1835955-c10a-4cf8-8baf-11181c801724;1.217;-;not reliable identification;E1;7f56b519-45ff-4f8d-9c22-47f671d7a8b7;1.198
MP_15304_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;-;not reliable identification;E1;4d213bfc-bc56-426c-a693-c34e9ca03727;1.555;-;not reliable identification;E1;f7308745-ae7c-4f34-951b-4551ac9ed4b9;1.296;-;not reliable identification;E1;482ef826-eba6-453f-bbe3-4cc8af61bc66;1.219;-;not reliable identification;E1;c06583e5-484b-40be-ba62-3886db61adf0;1.199;-;not reliable identification;E1;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.198;-;not reliable identification;E1;adca6a74-b8bf-4837-9df7-9c5050392305;1.195;-;not reliable identification;E1;fb4f546c-e260-4659-a1c8-56eb0b9fbf80;1.172;-;not reliable identification;E1;2d1c2fd0-3136-4ef0-905e-9ad3620a8061;1.155;-;not reliable identification;E1;48374ea9-4a9a-4df4-af47-ee2ce1557b70;1.104;-;not reliable identification;E1;f10ccd99-0ea2-4d12-acda-ddaffe5cfeca;1.093
MP_15305_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;+++;Escherichia coli;562;d44b0ddd-78fc-48e5-80c3-08291aaef29c;2.365;+++;Escherichia coli;562;5da4606c-708e-4678-985d-805bda7ce7b9;2.346;++;Escherichia coli;562;4a752505-cecf-4f86-96bf-5dc9de266913;2.284;++;Escherichia coli;562;631e1d31-81bd-4f97-b16b-195a5e43cfa9;2.212;++;Escherichia coli;562;13a7f9d9-6248-415b-bb12-ca4fe9082a8c;21.febr;++;Escherichia coli;562;70219c15-0aee-4002-925a-d8a193c05d5c;2.196;++;Escherichia coli;562;879137bf-678f-4d58-a599-fa9090c29832;2.161;++;Escherichia coli;562;689fb704-a4f4-46d6-92c7-0e5936a639a5;2.156;++;Escherichia coli;562;12486f06-3abc-4c64-a35e-f33002b47178;2.141;++;Escherichia coli;562;9ee45974-40c5-426a-a849-ee627f18bbbc;2.103
MP_15306_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;+++;Pseudomonas aeruginosa;287;38bfc6b2-0d40-4dac-a708-9da074ce7620;2.348;+++;Pseudomonas aeruginosa;287;72ebaba8-7c81-4542-88f1-2e90c22a9052;2.305;++;Pseudomonas aeruginosa;287;0d3d7151-7d8c-4d56-bcc6-b88f866265bd;2.144;++;Pseudomonas aeruginosa;287;d004eab4-ad2a-479d-b766-763965785078;2.138;++;Pseudomonas aeruginosa;287;6333981a-a62f-4911-a7b8-37598e693259;2.076;++;Pseudomonas aeruginosa;287;3b5c3637-f22d-416d-ad48-72cc02026f8c;2.066;+;Pseudomonas aeruginosa;287;69c0c822-e4a9-4981-afe0-051b47c788f8;1.945;+;Pseudomonas aeruginosa;287;c1d88cd1-078e-4e90-8d2b-184cf16f4671;1.938;+;Pseudomonas aeruginosa;287;b14ce8a8-56b6-4918-9c5e-d7a94246693a;1.786;+;Pseudomonas jinjuensis;198616;c8e0eb9a-e830-4c2c-91cd-23bb7a6c6b92;1.725
MP_15307_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;+++;Bacillus oceanisediminis;1386;539b7368-756a-44a5-8b32-6f29ee4545c6;2.316;+;Bacillus oceanisediminis;1386;718f6b3e-d03e-4d11-bbf8-07d83a5c15e4;1.766;-;not reliable identification;E1;676e7d08-9e7f-444e-b8d2-b296277d6f32;1.591;-;not reliable identification;E1;dda14e24-de4c-49b8-928c-865635b35944;1.404;-;not reliable identification;E1;de9260e9-ef6b-417a-ae76-182e88124e81;1.395;-;not reliable identification;E1;3227bc76-d39e-476b-9beb-e22f43c4e7d5;1.302;-;not reliable identification;E1;0d62b03d-601e-44d1-ad73-8d0b319fcc87;1.294;-;not reliable identification;E1;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.293;-;not reliable identification;E1;0a416a17-f38d-4a8c-84d2-694a529b211c;1.249;-;not reliable identification;E1;254f59f3-f23c-4990-9a0d-6e800dfe94d6;1.243
MP_15308_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-07;-;not reliable identification;E1;5db55841-ed5e-4368-9e90-bd984a5183ce;1.678;-;not reliable identification;E1;708e07f4-e1c6-40ba-8e6d-ba4d47a248d6;1.652;-;not reliable identification;E1;70860918-e200-40b2-9c6b-ee640d36a1ef;1.648;-;not reliable identification;E1;72ef320c-45bf-4d68-9f9b-d1c431ff03fd;1.571;-;not reliable identification;E1;f6c775ce-c158-4dad-873d-6d8ec396d241;1.561;-;not reliable identification;E1;61f0bb1f-ec74-4822-b060-39de99763ab6;1.547;-;not reliable identification;E1;19adb80c-2631-4a1a-893f-6ee65a0b5fa4;1.524;-;not reliable identification;E1;9ce4f5ca-1ef9-4be8-843c-37698e10fef1;1.52;-;not reliable identification;E1;283145a7-6aef-4858-893d-0326d70727ee;1.512;-;not reliable identification;E1;f6c315ad-5f42-49ec-8c72-67cdf309929a;1.492
