MP_12449_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Staphylococcus capitis;72758;6e8c1752-3615-4167-bbc4-e2101bd745ec;2.242;+++;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;2.147;+++;Staphylococcus capitis;72758;cfe9f50c-c0f7-462e-b828-25b7156cf9e5;2.107;+;Staphylococcus capitis;72758;7ff5c2d5-93f0-4f1b-b1e3-edc061f22e96;1.966;+;Staphylococcus capitis;74703;98f4ade2-6a6d-4696-946e-2bc0331c0c6a;1.938;+;Staphylococcus capitis;72758;c9999c48-5bd3-4c37-ab54-ed25af902121;1.768;+;Staphylococcus saccharolyticus;33028;617a72b8-eefb-4c85-a9f1-e010ae7eeced;1.723;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.683;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.52;-;not reliable identification;E1;ae10ca58-4de5-4877-a03e-675f6b6826df;1.492
MP_12450_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Bacillus thuringiensis;1428;77ad09b4-ec10-4f69-946c-cb7727c0bb6c;2.118;+++;Bacillus cereus;1396;a03f0f48-ba49-4c76-a810-740ad67f1f81;2.074;+;Bacillus cereus;1396;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.982;+;Bacillus cereus;1396;f18ef0ed-7b87-4d0f-979a-a42509761387;1.914;+;Bacillus mycoides;1405;0a416a17-f38d-4a8c-84d2-694a529b211c;1.87;+;Bacillus weihenstephanensis;86662;0d62b03d-601e-44d1-ad73-8d0b319fcc87;1.833;+;Bacillus cereus;1396;1c03d81e-e133-485e-82a5-1a65cf1631d7;1.779;-;not reliable identification;E1;14a73db5-426e-4c4d-b81a-eb12c6a7b635;1.689;-;not reliable identification;E1;a68f24bd-5c6c-4ebc-8a34-ffa55d55a060;1.657;-;not reliable identification;E1;7a9c9546-a7da-4d3b-bb6d-5de90e7d7175;1.654
MP_12451_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.299;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.277;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.141;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.132;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.094;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.011;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.941;+;Micrococcus luteus;1270;590ee0ac-a5f2-4115-9d49-64d11d738754;1.894;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.758;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.737
MP_12452_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.144;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.116;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.094;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.083;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.082;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.062;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.021;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.002;+;Micrococcus luteus;1270;590ee0ac-a5f2-4115-9d49-64d11d738754;1.971;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.879
MP_12453_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.165;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.003;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.938;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.872;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.839;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.66;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.634;-;not reliable identification;E1;b487a1e3-895e-49ae-bc1c-e940757982cc;1.624;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.483;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.468
MP_12454_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;2.097;+;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.964;+;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;1.921;+;Staphylococcus warneri;1292;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.843;+;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;1.835;-;not reliable identification;E1;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.621;-;not reliable identification;E1;5dd4fec7-cb0e-4c9d-b913-b9b76e5301ce;1.537;-;not reliable identification;E1;8d5a2402-0b0a-4120-b072-ca7cbb8bf983;1.493;-;not reliable identification;E1;0746eebd-0dda-4fe6-9a22-bdcb4003f568;1.49;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.378
MP_12455_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+;Kocuria rhizophila;72000;db2b8bd9-fb02-42c9-8163-4ec1f548fb67;1.875;+;Kocuria rhizophila;72000;84e921b7-c8a6-4c51-a0b9-94eb5e3aa00a;1.816;+;Kocuria rhizophila;72000;f1ccb9bb-d088-4aca-90eb-d1552cb01090;1.749;+;Kocuria rhizophila;72000;6f448d45-d04f-40e8-8dba-50ca480f76d5;1.729;-;not reliable identification;E1;e6e99f21-ea3d-4710-94bb-d77fb817f3e0;1.532;-;not reliable identification;E1;35b1475b-9b2c-4c7c-9d6f-0df6d529678e;1.436;-;not reliable identification;E1;0f4471ce-d955-4890-9910-a9e3405653e8;1.42;-;not reliable identification;E1;e2d75231-4ba4-4616-b5f2-e2542ab1c424;1.369;-;not reliable identification;E1;88a85875-eeb5-4858-966e-98a077325dc3;1.346;-;not reliable identification;E1;586d0d12-31fc-489f-a328-4cc812bfdad8;1.277
MP_12456_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.893;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.838;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.83;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.808;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.796;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.767;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.764;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.734;+;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.707;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.645
MP_12457_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";-;not reliable identification;E1;d35503b2-411c-4289-920f-2d0d50c4f7c4;1.651;-;not reliable identification;E1;c4452357-d082-4ed4-9a1f-a9c2a9c1d4fc;1.566;-;not reliable identification;E1;ac1c6b43-2a03-41ec-8095-b4987c019aa9;1.446;-;not reliable identification;E1;92fe1c69-44a6-4c2b-92aa-8892fe9bba5d;1.399;-;not reliable identification;E1;fed1fe2c-b6d9-44ae-9afb-c30f67201bf3;1.325;-;not reliable identification;E1;a02d975a-0f4e-47b6-9369-bcc16379e3a1;1.268;-;not reliable identification;E1;6c03cf2a-0f3a-43b7-9f70-9fb7a5fc2108;1.259;-;not reliable identification;E1;8bdbb387-343d-433d-bbde-b105749faae4;1.239;-;not reliable identification;E1;71a28aff-0244-4679-a127-d643f3e8581d;1.228;-;not reliable identification;E1;7fa6a4dc-01fa-4e85-9d7b-83a9c68d9aab;1.227
MP_12458_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.345;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.134;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;03.febr;+;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;1.992;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.987;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.92;+;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;1.904;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.777;-;not reliable identification;E1;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.665;-;not reliable identification;E1;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.525
MP_12459_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.233;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.942;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.936;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.845;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.742;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.714;-;not reliable identification;E1;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.689;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.597;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.594;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.533
MP_12460_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.411;+++;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;2.202;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;11.febr;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.095;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.063;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.023;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.023;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.021;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.99;+;Micrococcus luteus;1270;4319c037-c822-48f9-a9df-88300639661c;1.878
MP_12461_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Kocuria kristinae;37923;d4d855d5-363e-44eb-a05f-c949c6cedc7b;2.289;+++;Kocuria kristinae;37923;19f55951-7eba-4b5c-b073-ab301fbcb69c;2.287;+++;Kocuria kristinae;37923;dd3e848f-184f-4f3d-9e0a-1df5595d5f84;2.266;+++;Kocuria kristinae;37923;a0d1ef6e-2ed6-45b5-bf05-81b550be29ed;2.231;+++;Kocuria kristinae;37923;37eeb029-6ace-4c2a-a091-9ee68e05a34e;2.136;+++;Kocuria kristinae;37923;0341c055-4dfe-47d6-8384-7533ed45dccc;12.febr;+++;Kocuria kristinae;37923;396fd39c-214b-430e-b1f7-3051b16faeba;2.025;+;Kocuria kristinae;37923;e72912e0-b5ab-4848-bafd-44c7f5c68fea;1.811;+;Kocuria kristinae;37923;b93ae30e-7569-432a-adf9-dbcc6d6f63c3;1.702;-;not reliable identification;E1;7f4afb86-e730-468f-aa9d-8fbe009f12aa;1.336
MP_12462_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+++;Kocuria kristinae;37923;d4d855d5-363e-44eb-a05f-c949c6cedc7b;2.312;+++;Kocuria kristinae;37923;19f55951-7eba-4b5c-b073-ab301fbcb69c;2.235;+++;Kocuria kristinae;37923;dd3e848f-184f-4f3d-9e0a-1df5595d5f84;2.175;+++;Kocuria kristinae;37923;0341c055-4dfe-47d6-8384-7533ed45dccc;12.febr;+++;Kocuria kristinae;37923;a0d1ef6e-2ed6-45b5-bf05-81b550be29ed;2.102;+++;Kocuria kristinae;37923;37eeb029-6ace-4c2a-a091-9ee68e05a34e;2.033;+;Kocuria kristinae;37923;396fd39c-214b-430e-b1f7-3051b16faeba;1.971;+;Kocuria kristinae;37923;b93ae30e-7569-432a-adf9-dbcc6d6f63c3;1.78;+;Kocuria kristinae;37923;e72912e0-b5ab-4848-bafd-44c7f5c68fea;1.722;-;not reliable identification;E1;7f4afb86-e730-468f-aa9d-8fbe009f12aa;1.414
MP_12463_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+;Fictibacillus arsenicus;255247;def035ec-a915-4aa5-9007-7b3ac2e6c1c9;1.812;+;Fictibacillus arsenicus;255247;6639d692-3c1a-465e-bdf1-5b1d59e7da64;1.758;-;not reliable identification;E1;e8926dc7-a1af-4b7d-921e-7d16c5318aa4;1.359;-;not reliable identification;E1;9455e843-54b1-4725-93e9-6aa21b1786fc;1.351;-;not reliable identification;E1;39293516-2e8f-4eb0-99db-0d90d1390a2d;1.344;-;not reliable identification;E1;0df3c9be-bb02-4ac9-a2ca-5ef7eb0824d8;1.326;-;not reliable identification;E1;4c02b831-d3e2-4640-8f1d-a09eb60f2592;1.307;-;not reliable identification;E1;2069e94d-befd-4e64-a605-fe2e9fcf405c;28.jan;-;not reliable identification;E1;fed215d3-ee7b-4e9e-acfa-2393fe910362;1.269;-;not reliable identification;E1;c5699833-bfe9-490d-8f39-b557bcf05a31;1.268
MP_12464_ID1011026779;"	Szteroid II. üzem_M-57A - 57A tisztatér_2020-07-22";+;Bacillus simplex;1478;7f3a0bb1-cae4-4f91-bd88-198e8103de47;1.972;+;Bacillus simplex;1478;b0bf9261-078e-495e-b94b-34b7e180057e;1.923;+;Bacillus simplex;1478;2a9ac13f-572d-4c75-adf6-ef68ba3906bd;1.738;-;not reliable identification;E1;b1e60861-d220-4bcc-9220-991f19225753;1.499;-;not reliable identification;E1;eb006794-c137-4d4b-9c20-d4b5a43baadd;1.281;-;not reliable identification;E1;d43e54f3-2393-4d7c-9025-3b2341273164;1.272;-;not reliable identification;E1;8e3c97c4-ab9a-4a8d-8f14-869c880fca99;1.265;-;not reliable identification;E1;01bb7a23-10be-44d5-a3f2-6ec429f10f89;1.235;-;not reliable identification;E1;2a138110-254b-4f8b-b2fb-3f28996049b0;1.224;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.222
MP_12465_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-22;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.109;+++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.084;+++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.051;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.967;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.937;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.909;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.805;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.752;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.727;-;not reliable identification;E1;a0157aa1-1cb4-419c-8239-075355610383;1.557
