C5;MP_91325_ID1011026779;M-57A - 57A tisztatér_2020-09-22;Asztal_Munkatér;EDT;TAMC
C6;MP_91326_ID1011026779;M-1 - Szteroid II. tisztatere_2020-09-22;Jámbor Attila-Kesztyu jobb kéz_Munkatér;EDT;TAMC
C7;MP_91327_ID1011026779;M-1 - Szteroid II. tisztatere_2020-09-22;Jámbor Attila-Alkar külso oldala - jobb_Munkatér;EDT;TAMC
C8;MP_91328_ID1011026779;M-1 - Szteroid II. tisztatere_2020-09-22;Bokros Lászlóné-Kesztyu jobb kéz_Öltözõ;EDT;TAMC
C9;MP_91329_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;"Szabó Istvánné-Alkar külso oldala - jobb_""C"" hátterû tér";EDT;TAMC
C10;MP_91330_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;"Kiss Lilla-Alkar külso oldala - jobb_""E"" hátterû tér";EDT;TAMC
C11;MP_91331_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-23;IV. Box önellenörzés_IV. box;EDT;TAMC
C12;MP_91332_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-23;"Bokros Lászlóné-Alkar külso oldala - jobb_""C"" hátterû tér";EDT;TAMC
D1;MP_91333_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Tisztatér Helyiség közepe (at rest)_Tisztatér;EDT;TAMC
D2;MP_91334_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;"Padló Személyzsilip felöli ajtónál 
0,5 m-re középen_Tisztatér";EDT;TAMC
D3;MP_91335_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Kilincs Anyagzsilip melletti ajtó_Tisztatér;EDT;TAMC
D4;MP_91336_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Mérleg Mérõfelület közepe_Tisztatér;EDT;TAMC
D5;MP_91337_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Anyagzsilip  levegõ Helyiség közepe_Anyagzsilip;EDT;TAMC
D6;MP_91338_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Padló Ajtónál kilépés helyén 0,5 m-re középen_Anyagzsilip;EDT;TAMC
D7;MP_91339_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Személyzsilip levegõ Helyiség közepe_Személyzsilip;EDT;TAMC
D8;MP_91340_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Kilincs Tisztatér felöli ajtó_Személyzsilip;EDT;TAMC
D9;MP_91341_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Átülõpad Ülõ felület közepe_Személyzsilip;EDT;TAMC
D10;MP_91342_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Padló átülõpad mögötti rész középen a tisztatér felöl_Személyzsilip;EDT;TAMC
D11;MP_91343_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;csuszda_Tisztatér;EDT;TAMC
D12;MP_91344_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Szellozoracs_Tisztatér;EDT;TAMC
E1;MP_91345_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Sélley Róbertné-Kesztyu jobb kéz_Tisztatér;EDT;TAMC
E2;MP_91346_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;"Bokros Lászlóné-Alkar külso oldala - jobb_""C"" hátterû tér";EDT;TAMC
E3;MP_91347_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_Tisztatér 008;EDT;TAMC
E4;MP_91348_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;Jobb alkar_KASP-tisztatér;EDT;TAMC
E5;MP_91349_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;oldalsó derékrész_KASP-tisztatér;EDT;TAMC
E6;MP_91350_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;Homlok_KASP-tisztatér;EDT;TAMC
E7;MP_91351_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;Hát közepe_KASP-tisztatér;EDT;TAMC
E8;MP_91352_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;Boka_KASP-tisztatér;EDT;TAMC
E9;MP_91353_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;"Bokros Lászlóné-Kesztyu jobb kéz_""C"" hátterû tér";EDT;TAMC
E10;MP_91354_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;"Bokros Lászlóné-Alkar külso oldala - jobb_""C"" hátterû tér";EDT;TAMC
E11;MP_91355_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Munkatér levegõ Helyiség közepe (at rest)_Munkatér (FÖLDSZINT);EDT;TAMC
E12;MP_91356_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Mérleg Mérõfelület közepe_Munkatér (FÖLDSZINT);EDT;TAMC
F1;MP_91357_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Anyagzsilip levegõ Alsó vízszintes felület közepén_Anyagzsilip (FÖLDSZINT);EDT;TAMC
F2;MP_91358_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Fehér öltözõ levegõ Helyiség közepe_Fehér öltözõ (FÖLDSZINT);EDT;TAMC
F3;MP_91359_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Kilincs Munkatér felöli ajtó_Fehér öltözõ (FÖLDSZINT);EDT;TAMC
F4;MP_91360_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Átülõ pad Ülõ felület közepe_Fehér öltözõ (FÖLDSZINT);EDT;TAMC
F5;MP_91361_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Padló átülõpad mögötti rész középen a tisztatér felöl_Fehér öltözõ (FÖLDSZINT);EDT;TAMC
F6;MP_91362_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Padló Csatornaszemnél_Munkatér (EMELET);EDT;TAMC
F7;MP_91363_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Anyagzsilip levegõ  Alsó vízszintes felület közepén_Anyagzsilip (EMELET);EDT;TAMC
F8;MP_91364_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Fehér öltözõ levegõ Helyiség közepe_Fehér öltözõ (EMELET);EDT;TAMC
F9;MP_91365_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Kilincs Munkatér felöli ajtó_Fehér öltözõ (EMELET);EDT;TAMC
F10;MP_91366_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;"Padló
Átülõpad mögötti rész középen a tisztatér felöl_Fehér öltözõ (EMELET)";EDT;TAMC
F11;MP_91367_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;"Átülõ pad  
Ülõ felület közepe_Fehér öltözõ (EMELET)";EDT;TAMC
F12;MP_91368_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Asztal_Munkatér (FÖLDSZINT);EDT;TAMC
G1;MP_91369_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Szabó Istvánné-Alkar külso oldala - jobb_Munkatér (EMELET);EDT;TAMC
G2;MP_91370_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_Tisztatér 008;EDT;TAMC
G3;MP_91371_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_Tisztatér 008;EDT;TAMC
G4;MP_91372_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Kilincs Munkatér felöli ajtó_Fehér öltözõ (EMELET);EDT;TAMC
G5;MP_91373_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;"Padló
Átülõpad mögötti rész középen a tisztatér felöl_Fehér öltözõ (EMELET)";EDT;TAMC
G6;MP_91374_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;"Átülõ pad  
Ülõ felület közepe_Fehér öltözõ (EMELET)";EDT;TAMC
G7;MP_91375_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Asztal_Munkatér (FÖLDSZINT);EDT;TAMC
G8;MP_91376_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Szabó Istvánné-Alkar külso oldala - jobb_Munkatér (EMELET);EDT;TAMC
G9;MP_91377_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_Tisztatér 008;EDT;TAMC
G10;MP_91378_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_Tisztatér 008;EDT;TAMC
G11;MP_91379_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;Fehér öltözõ levegõ Helyiség közepe_Fehér öltözõ (EMELET);EDT;TAMC
G12;MP_91380_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;"Bokros Lászlóné-Alkar külso oldala - jobb_""C"" hátterû tér";EXT;TYMC
H1;MP_91381_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;"Bokros Lászlóné-Alkar külso oldala - jobb_""C"" hátterû tér";EXT;TYMC
H2;MP_91382_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Mérleg Mérõfelület közepe_Munkatér (FÖLDSZINT);EXT;TYMC
H3;MP_91383_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;Boka_KASP-tisztatér;EXT;TYMC
H4;MP_91384_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Sélley Róbertné-Kesztyu jobb kéz_Tisztatér;EXT;TYMC
H5;MP_91385_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;Tisztatér Helyiség közepe (at rest)_Tisztatér;EXT;TYMC
H6;MP_91386_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Asztal_Munkatér (FÖLDSZINT);EXT;TAMC
H7;MP_91387_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Padló átülõpad mögötti rész középen a tisztatér felöl_Fehér öltözõ (FÖLDSZINT);EXT;TYMC
H8;MP_91388_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;Padló átülõpad mögötti rész középen a tisztatér felöl_Fehér öltözõ (FÖLDSZINT);EXT;TYMC
