MP_91327_ID1011026779;M-1 - Szteroid II. tisztatere_2020-09-22;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.31;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.222;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.123;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.026;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.995;+;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;1.989;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.858;+;Micrococcus luteus;1270;590ee0ac-a5f2-4115-9d49-64d11d738754;1.841;+;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;1.78;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.737
MP_91328_ID1011026779;M-1 - Szteroid II. tisztatere_2020-09-22;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.13;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.03;+;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;1.932;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.88;+;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;1.866;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.833;+;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.754;-;not reliable identification;E1;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.699;-;not reliable identification;E1;a670cab8-eab4-4e62-8621-6b28cf65f93b;1.473;-;not reliable identification;E1;fa3d061f-e63c-408a-9c3e-4cca8bcc4e88;1.43
MP_91329_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.297;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.221;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.21;+++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.161;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.135;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.073;+++;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;2.064;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.998;-;not reliable identification;E1;6df8f8b1-c5b2-4a8b-965a-8e9c1206972d;1.576;-;not reliable identification;E1;263f37c8-2c7a-4d4b-97e2-252923304fb4;1.552
MP_91330_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-22;+++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.054;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.041;+++;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;2.013;+;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;1.949;+;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.948;+;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;1.922;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.888;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.861;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.818;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.817
MP_91331_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-23;+;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;1.783;+;Corynebacterium mucifaciens;57171;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.76;+;Corynebacterium mucifaciens;57171;409ee332-a2f2-4083-a1ec-4063cf89a0eb;1.733;+;Corynebacterium mucifaciens;57171;9ed22935-de18-4c58-a031-93a1f19c67eb;1.724;+;Corynebacterium mucifaciens;57171;c472b207-f7fc-4f86-bd5d-c5f5f6e12d60;1.718;+;Corynebacterium ureicelerivorans;401472;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.702;-;not reliable identification;E1;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.659;-;not reliable identification;E1;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.646;-;not reliable identification;E1;05f48a9a-66b4-4a15-b054-878c84436bec;1.43;-;not reliable identification;E1;bd513651-f380-4528-823a-301bbb01cdfd;1.426
MP_91332_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-23;+;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;1.86;+;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;1.817;+;Staphylococcus warneri;1292;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.806;-;not reliable identification;E1;0746eebd-0dda-4fe6-9a22-bdcb4003f568;1.518;-;not reliable identification;E1;f456ebf0-621e-41a7-b861-695022f633c4;1.495;-;not reliable identification;E1;f2cfe654-ff28-4488-b0e6-d60e062cb065;1.493;-;not reliable identification;E1;d43baae2-a806-4825-8ebb-3ecd33e22b5c;1.376;-;not reliable identification;E1;6e8c1752-3615-4167-bbc4-e2101bd745ec;1.333;-;not reliable identification;E1;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.331;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.32
MP_91333_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Aerococcus viridans;1377;b1bb4be0-8fe2-49e6-94e7-29113820105a;2.122;+++;Aerococcus viridans;1377;400b6d4f-a005-4d6e-8d5a-329efd73ca82;2.069;+++;Aerococcus viridans;1377;bc6d3ef5-6be8-4821-9e4a-06a9c67419cd;2.011;+;Aerococcus viridans;1377;6e6c8f4a-ea9e-40f2-a095-814535a32610;1.984;+;Aerococcus viridans;1377;be884c10-81cd-492b-bf3a-fcf87e905520;1.771;+;Aerococcus viridans;1377;ff202051-9516-4c32-b7f7-69f26d123f69;1.745;-;not reliable identification;E1;a9e62bfd-7e24-48b7-91e4-8d15072ce841;1.675;-;not reliable identification;E1;e5afadf4-e565-4637-8cb4-6ee7d3b643e8;1.604;-;not reliable identification;E1;e7437f83-d303-4a68-bc94-6bfb1d5ccefe;1.593;-;not reliable identification;E1;53e89f90-31e2-4090-a211-485812b9536f;1.561
MP_91334_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+;Corynebacterium mucifaciens;57171;409ee332-a2f2-4083-a1ec-4063cf89a0eb;1.928;+;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;1.852;+;Corynebacterium mucifaciens;57171;c472b207-f7fc-4f86-bd5d-c5f5f6e12d60;1.83;+;Corynebacterium mucifaciens;57171;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.798;+;Corynebacterium ureicelerivorans;401472;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.78;-;not reliable identification;E1;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.681;-;not reliable identification;E1;9ed22935-de18-4c58-a031-93a1f19c67eb;1.62;-;not reliable identification;E1;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.619;-;not reliable identification;E1;bd513651-f380-4528-823a-301bbb01cdfd;1.507;-;not reliable identification;E1;05f48a9a-66b4-4a15-b054-878c84436bec;1.271
MP_91335_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Bacillus cereus;1396;a03f0f48-ba49-4c76-a810-740ad67f1f81;2.389;+++;Bacillus cereus;1396;f18ef0ed-7b87-4d0f-979a-a42509761387;2.151;+++;Bacillus cereus;1396;1c03d81e-e133-485e-82a5-1a65cf1631d7;2.088;+;Bacillus cytotoxicus;1386;7a9c9546-a7da-4d3b-bb6d-5de90e7d7175;1.867;+;Bacillus weihenstephanensis;86662;0d62b03d-601e-44d1-ad73-8d0b319fcc87;1.836;+;Bacillus mycoides;1405;0a416a17-f38d-4a8c-84d2-694a529b211c;1.831;+;Bacillus cereus;1396;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.809;+;Bacillus pseudomycoides;64104;d650c164-4dab-46e5-8e53-e9d01c8feec6;1.798;-;not reliable identification;E1;14a73db5-426e-4c4d-b81a-eb12c6a7b635;1.671;-;not reliable identification;E1;77ad09b4-ec10-4f69-946c-cb7727c0bb6c;1.585
MP_91336_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;2.092;+++;Corynebacterium mucifaciens;57171;409ee332-a2f2-4083-a1ec-4063cf89a0eb;2.041;+;Corynebacterium mucifaciens;57171;9ed22935-de18-4c58-a031-93a1f19c67eb;1.989;+;Corynebacterium mucifaciens;57171;c472b207-f7fc-4f86-bd5d-c5f5f6e12d60;1.908;+;Corynebacterium mucifaciens;57171;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.838;+;Corynebacterium mucifaciens;57171;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.828;+;Corynebacterium ureicelerivorans;401472;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.756;+;Corynebacterium mucifaciens;57171;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.74;+;Corynebacterium mucifaciens;57171;bd513651-f380-4528-823a-301bbb01cdfd;1.733;-;not reliable identification;E1;05f48a9a-66b4-4a15-b054-878c84436bec;1.602
MP_91337_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Kocuria rhizophila;72000;6f448d45-d04f-40e8-8dba-50ca480f76d5;2.047;+++;Kocuria rhizophila;72000;84e921b7-c8a6-4c51-a0b9-94eb5e3aa00a;2.044;+;Kocuria rhizophila;72000;f1ccb9bb-d088-4aca-90eb-d1552cb01090;1.979;+;Kocuria rhizophila;72000;db2b8bd9-fb02-42c9-8163-4ec1f548fb67;1.95;-;not reliable identification;E1;e6e99f21-ea3d-4710-94bb-d77fb817f3e0;1.59;-;not reliable identification;E1;e2d75231-4ba4-4616-b5f2-e2542ab1c424;1.509;-;not reliable identification;E1;4a3d3a36-efd2-4dc9-8cd3-93ebd7c8b4a7;1.398;-;not reliable identification;E1;0f4471ce-d955-4890-9910-a9e3405653e8;1.322;-;not reliable identification;E1;3df9583b-89aa-496d-94fe-84f7cae12218;1.314;-;not reliable identification;E1;8a9153ec-5188-4878-bb5f-45c7c3b00a24;1.275
MP_91338_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;1.982;+;Staphylococcus warneri;1292;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.88;+;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;1.874;+;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.799;+;Staphylococcus warneri;1292;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.718;-;not reliable identification;E1;c98e7b49-3671-46fa-b899-9b5482a17e0f;1.603;-;not reliable identification;E1;d153c9c7-bc52-494e-b576-994839c2cb65;1.583;-;not reliable identification;E1;ead23fc4-9bde-4f3e-99cc-44f28eb20b1a;1.489;-;not reliable identification;E1;6929a026-eaee-46c9-921f-189f438c83fe;1.449;-;not reliable identification;E1;5dd4fec7-cb0e-4c9d-b913-b9b76e5301ce;1.444
MP_91339_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;-;not reliable identification;E1;f1ccb9bb-d088-4aca-90eb-d1552cb01090;1.404;-;not reliable identification;E1;89e3de78-a2d1-4aa3-b9bd-be052112d5a4;1.352;-;not reliable identification;E1;b1c41aeb-698c-4695-8f75-331f70051e31;1.347;-;not reliable identification;E1;778c38e7-652c-4079-9a51-3e95a25849f8;1.334;-;not reliable identification;E1;bdf54c9f-ec50-4b47-9404-dd19dcdc1a02;1.312;-;not reliable identification;E1;68f614ce-ab6b-45b2-a108-a0721b6eb935;1.3;-;not reliable identification;E1;35ac99ab-4287-4314-9bcf-5aa9184265d8;1.292;-;not reliable identification;E1;14b3a847-8661-4598-80e2-d95e077feb89;1.289;-;not reliable identification;E1;4e722bf3-207b-470c-8f28-2e6f7b377160;1.265;-;not reliable identification;E1;0e91e5de-637b-48a9-816d-654812677d85;1.253
MP_91340_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.165;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.113;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.105;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.099;+++;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;2.091;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.086;+++;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;2.005;+;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.732;-;not reliable identification;E1;263f37c8-2c7a-4d4b-97e2-252923304fb4;1.604;-;not reliable identification;E1;fa3d061f-e63c-408a-9c3e-4cca8bcc4e88;1.425
MP_91341_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+;Paenibacillus lactis;228574;d19c5a56-1142-45c1-b6c0-5f7f56b3509f;1.842;+;Pseudoclavibacter sp;255204;7f9b926b-232e-447c-9ede-b7f577d546d3;1.782;-;not reliable identification;E1;f1916ce8-13d6-4e41-aa24-21ef2d9b4a0b;1.536;-;not reliable identification;E1;371ea977-688c-434d-a228-8e1132960c92;1.454;-;not reliable identification;E1;0de8d933-ef78-47c9-b2d6-a6279143ba49;1.426;-;not reliable identification;E1;73245ee3-ebd0-4052-881b-0b304c8824e5;1.416;-;not reliable identification;E1;8a20c9ea-9df9-4d18-8739-3aa3792fa177;1.415;-;not reliable identification;E1;5fdad634-646a-48e3-b8e5-922c7ce67f90;1.264;-;not reliable identification;E1;bd5c2d33-b780-431e-8522-34387e99ab42;1.232;-;not reliable identification;E1;dd050863-ae54-4dbc-b0af-01647a9c015a;1.221
MP_91342_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;1.891;-;not reliable identification;E1;d19c5a56-1142-45c1-b6c0-5f7f56b3509f;1.689;-;not reliable identification;E1;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.671;-;not reliable identification;E1;9ed22935-de18-4c58-a031-93a1f19c67eb;1.631;-;not reliable identification;E1;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.559;-;not reliable identification;E1;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.546;-;not reliable identification;E1;bd513651-f380-4528-823a-301bbb01cdfd;1.513;-;not reliable identification;E1;05f48a9a-66b4-4a15-b054-878c84436bec;1.447;-;not reliable identification;E1;409ee332-a2f2-4083-a1ec-4063cf89a0eb;1.442;-;not reliable identification;E1;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.434
MP_91343_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;-;no peaks found;E2;;0
MP_91344_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.219;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.207;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.203;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.182;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.171;+++;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;2.155;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.01;+;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.961;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.934;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.784
MP_91345_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-09-23;+++;Staphylococcus haemolyticus;1283;47e7c312-231a-4f79-a192-9dccad334d7c;2.309;+++;Staphylococcus haemolyticus;1283;4e977d76-2fa4-4a91-842d-dfb21e083370;2.01;+;Staphylococcus haemolyticus;1283;5e0d2b36-f285-4c37-b3f8-8a957c1b54b5;1.948;+;Staphylococcus haemolyticus;1283;f2959610-ea1d-41e0-b391-d5b7502a3ac5;1.724;-;not reliable identification;E1;61b34193-e250-4efa-9fc9-2057aa633e28;1.65;-;not reliable identification;E1;37f3ad54-a305-4c0d-a883-fd1492bfdf2d;1.626;-;not reliable identification;E1;e4efd75f-bbb0-4c0f-89d2-9e180310609d;1.614;-;not reliable identification;E1;c36e44ee-514d-4ba3-a77a-244e0e01929f;1.605;-;not reliable identification;E1;a17b8a09-e99a-41b2-b121-255c6e33b567;1.595;-;not reliable identification;E1;bb1d3135-1a65-486b-8740-a5704725bf02;1.568
MP_91346_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;-;not reliable identification;E1;f339d09c-20f9-4f29-852c-59fe3c5d0217;1.321;-;not reliable identification;E1;7155864d-cc48-4811-b9a4-67089aba98db;1.267;-;not reliable identification;E1;2d037051-f059-4398-98f4-906e9d13aa0d;1.222;-;not reliable identification;E1;7a42da4e-5050-4306-adb2-2cd131fff129;1.138;-;not reliable identification;E1;f5222376-37f4-40f3-90da-24c58dbd9ec2;1.134;-;not reliable identification;E1;e633d638-fbb7-49aa-8962-135aee473ebb;1.112;-;not reliable identification;E1;bb1e3dc7-3313-4104-b93a-92be16b366f9;1.111;-;not reliable identification;E1;ae6e9a1c-56c3-4014-b177-793e11fe801d;1.101;-;not reliable identification;E1;d2a4e7d7-dff4-4974-af30-e9352bf3faef;1.094;-;not reliable identification;E1;eca936ac-699c-41d6-a470-528912d5b095;1.083
MP_91347_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;-;not reliable identification;E1;6941b927-f4c3-4673-bc2e-5350ab628f14;1.363;-;not reliable identification;E1;f6a8adda-87a1-4d12-9d3c-c224492433f9;1.35;-;not reliable identification;E1;20f78b5c-afd8-4135-a202-0b95ca13b5f1;1.321;-;not reliable identification;E1;90898f7a-f30a-463c-ace7-5f332fcb4eb2;1.302;-;not reliable identification;E1;55772cfc-0cd5-45b7-953d-eed0e4348698;1.267;-;not reliable identification;E1;c354d51e-1999-4094-98dc-829b38d661e2;1.252;-;not reliable identification;E1;9c853d68-6e9e-4f6c-9ee2-6f21630fff34;1.235;-;not reliable identification;E1;6b7ea6d8-eb49-4e11-bf1e-348476711663;1.227;-;not reliable identification;E1;5625948d-b479-4433-a64a-79a7e4e238a8;1.227;-;not reliable identification;E1;476d598d-2d85-4c7a-afa1-46a399be0889;1.214
MP_91348_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.222;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.162;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.152;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.127;+++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.09;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.041;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.956;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.944;-;not reliable identification;E1;dc89f759-192d-439b-8258-23f16faa3e0d;1.289;-;not reliable identification;E1;e410b9d5-08ad-459e-bbbe-f009bcf2b7f8;1.262
MP_91349_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.144;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.14;+++;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;2.061;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.045;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.034;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.024;+;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;1.938;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.776;-;not reliable identification;E1;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.648;-;not reliable identification;E1;4319c037-c822-48f9-a9df-88300639661c;1.582
MP_91350_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+++;Bacillus cereus;1396;a03f0f48-ba49-4c76-a810-740ad67f1f81;2.402;+;Bacillus cereus;1396;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.894;+;Bacillus weihenstephanensis;86662;0d62b03d-601e-44d1-ad73-8d0b319fcc87;1.86;+;Bacillus cereus;1396;1c03d81e-e133-485e-82a5-1a65cf1631d7;1.796;+;Bacillus cereus;1396;f18ef0ed-7b87-4d0f-979a-a42509761387;1.775;+;Bacillus thuringiensis;1428;77ad09b4-ec10-4f69-946c-cb7727c0bb6c;1.774;+;Bacillus cytotoxicus;1386;7a9c9546-a7da-4d3b-bb6d-5de90e7d7175;1.735;-;not reliable identification;E1;14a73db5-426e-4c4d-b81a-eb12c6a7b635;1.63;-;not reliable identification;E1;0a416a17-f38d-4a8c-84d2-694a529b211c;1.625;-;not reliable identification;E1;d650c164-4dab-46e5-8e53-e9d01c8feec6;1.61
MP_91351_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.258;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.211;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.209;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.197;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.159;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.156;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.111;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.037;+++;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;2.018;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.843
MP_91352_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+++;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;2.158;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.132;+++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.097;+++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.034;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.921;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.892;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.845;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.7;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.612;-;not reliable identification;E1;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.584
MP_91353_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.376;+++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.045;+++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.01;+++;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;2.005;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.99;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.88;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.854;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.756;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.696;-;not reliable identification;E1;a0157aa1-1cb4-419c-8239-075355610383;1.531
MP_91354_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-24;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.037;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.992;+;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;1.952;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.934;+;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;1.908;+;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;1.829;+;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;1.709;-;not reliable identification;E1;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.694;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.55;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.402
